Case ID;Activity;Resource;Timestamp;amount;expense;label;anomaly_type
CASE_1988;Assess Risk;underwriter_lucas;2026-03-20 14:00:38;4197.97;89.78;regular;None
CASE_2080;Verify Documents;clerk_dave;2026-03-20 14:14:50;4579.78;122.96;regular;None
CASE_2491;Close Case;system_auto;2026-03-20 14:31:05;5175.64;95.78;regular;None
CASE_1807;Approve Loan;manager_alice;2026-03-20 14:46:54;10184.93;136.93;regular;None
CASE_2063;Assess Risk;underwriter_lucas;2026-03-20 14:54:43;3568.97;109.03;regular;None
CASE_2512;Submit Application;customer_101;2026-03-20 14:57:00;4469.33;105.82;deviant;control-flow
CASE_2258;Approve Loan;manager_alice;2026-03-20 14:58:04;4872.81;93.0;regular;None
CASE_2080;Assess Risk;underwriter_lucas;2026-03-20 15:40:50;4579.78;122.96;regular;None
CASE_1121;Close Case;system_auto;2026-03-20 15:44:58;3062.41;82.39;regular;None
CASE_2072;Submit Application;customer_939;2026-03-20 15:52:00;1700.06;63.38;regular;None
CASE_2872;Verify Documents;clerk_john;2026-03-20 16:08:50;1611.66;63.98;regular;None
CASE_1807;Disburse Funds;finance_bob;2026-03-20 16:10:24;10184.93;136.93;regular;None
CASE_1372;Submit Application;customer_978;2026-03-20 16:17:00;10894.75;157.45;regular;None
CASE_2591;Disburse Funds;finance_jane;2026-03-20 16:19:12;5935.3;113.11;regular;None
CASE_2036;Submit Application;customer_751;2026-03-20 16:22:00;12040.79;160.76;regular;None
CASE_2400;Assess Risk;underwriter_mary;2026-03-20 16:37:49;1436.26;61.55;regular;None
CASE_1445;Close Case;system_auto;2026-03-20 16:39:16;5783.78;110.67;regular;None
CASE_1249;Submit Application;customer_506;2026-03-20 16:43:00;3120.7;86.08;regular;None
CASE_2136;Submit Application;customer_597;2026-03-20 16:51:00;8777.89;136.18;regular;None
CASE_2317;Submit Application;customer_614;2026-03-20 17:11:00;2617.02;70.89;regular;None
CASE_2314;Verify Documents;clerk_john;2026-03-20 17:13:07;6565.77;103.8;regular;None
CASE_2080;Approve Loan;manager_alice;2026-03-20 17:17:42;4579.78;122.96;regular;None
CASE_1533;Close Case;system_auto;2026-03-20 17:54:45;1165.33;64.89;regular;None
CASE_2434;Verify Documents;clerk_sarah;2026-03-20 17:57:22;18220.39;234.12;regular;None
CASE_1633;Assess Risk;underwriter_paul;2026-03-20 17:57:27;1640.35;63.79;regular;None
CASE_1028;Submit Application;customer_502;2026-03-20 18:10:00;1759.49;73.42;regular;None
CASE_2723;Submit Application;customer_417;2026-03-20 18:14:00;3121.76;74.3;regular;None
CASE_2183;Assess Risk;underwriter_paul;2026-03-20 18:21:29;2295.38;71.16;regular;None
CASE_2932;Submit Application;customer_323;2026-03-20 18:30:00;15591.16;201.03;regular;None
CASE_2400;Approve Loan;manager_tom;2026-03-20 18:38:44;1436.26;61.55;regular;None
CASE_1875;Disburse Funds;finance_jane;2026-03-20 18:43:10;5165.84;107.33;regular;None
CASE_2258;Disburse Funds;finance_bob;2026-03-20 18:46:28;4872.81;93.0;regular;None
CASE_1244;Close Case;system_auto;2026-03-20 19:00:50;4072.93;90.67;regular;None
CASE_2512;Verify Documents;clerk_sarah;2026-03-20 19:06:38;4469.33;105.82;deviant;control-flow
CASE_1116;Approve Loan;underwriter_mary;2026-03-20 19:07:15;9286.87;145.91;deviant;resource
CASE_2256;Submit Application;customer_178;2026-03-20 19:08:00;8372.85;124.21;deviant;control-flow
CASE_2136;Verify Documents;clerk_john;2026-03-20 19:13:12;8777.89;136.18;regular;None
CASE_1883;Close Case;system_auto;2026-03-20 19:25:04;7152.18;123.04;regular;None
CASE_2872;Assess Risk;underwriter_paul;2026-03-20 19:27:40;1611.66;63.98;regular;None
CASE_1195;Verify Documents;clerk_dave;2026-03-20 19:35:46;4161.77;91.57;regular;None
CASE_2317;Verify Documents;clerk_dave;2026-03-20 19:36:04;2617.02;70.89;regular;None
CASE_2072;Verify Documents;clerk_dave;2026-03-20 19:36:24;1700.06;63.38;regular;None
CASE_2352;Submit Application;customer_515;2026-03-20 19:58:00;2111.16;74.7;regular;None
CASE_1372;Verify Documents;clerk_dave;2026-03-20 20:06:35;10894.75;157.45;regular;None
CASE_1898;Disburse Funds;finance_bob;2026-03-20 20:10:11;21995.08;269.34;regular;None
CASE_1603;Verify Documents;clerk_john;2026-03-20 20:26:01;1293.91;57.43;regular;None
CASE_1816;Submit Application;customer_119;2026-03-20 20:31:00;1522.24;78.1;regular;None
CASE_1633;Approve Loan;manager_tom;2026-03-20 20:32:58;1640.35;63.79;regular;None
CASE_2445;Close Case;system_auto;2026-03-20 21:03:55;1026.64;81.37;regular;None
CASE_2848;Assess Risk;underwriter_mary;2026-03-20 21:03:55;1571.7;91.26;deviant;resource
CASE_2314;Assess Risk;underwriter_mary;2026-03-20 21:12:26;6565.77;103.8;regular;None
CASE_2391;Verify Documents;clerk_john;2026-03-20 21:14:29;4497.16;73.57;regular;None
CASE_1116;Disburse Funds;finance_jane;2026-03-20 21:21:40;9286.87;145.91;deviant;resource
CASE_2434;Assess Risk;underwriter_mary;2026-03-20 21:53:06;18220.39;234.12;regular;None
CASE_2583;Submit Application;customer_945;2026-03-20 22:09:00;8990.82;129.95;regular;None
CASE_1372;Assess Risk;underwriter_mary;2026-03-20 22:20:12;10894.75;157.45;regular;None
CASE_1666;Submit Application;customer_405;2026-03-20 22:21:00;9551.51;142.68;regular;None
CASE_2036;Verify Documents;clerk_john;2026-03-20 22:22:17;12040.79;160.76;regular;None
CASE_1898;Close Case;system_auto;2026-03-20 22:41:19;21995.08;269.34;regular;None
CASE_2591;Close Case;system_auto;2026-03-20 22:44:35;5935.3;113.11;regular;None
CASE_2488;Close Case;system_auto;2026-03-20 23:02:16;10760.46;156.63;regular;None
CASE_2256;Verify Documents;clerk_john;2026-03-20 23:33:24;8372.85;124.21;deviant;control-flow
CASE_2872;Approve Loan;manager_alice;2026-03-20 23:38:28;1611.66;63.98;regular;None
CASE_2080;Disburse Funds;finance_bob;2026-03-20 23:45:30;4579.78;122.96;regular;None
CASE_1032;Submit Application;customer_968;2026-03-20 23:55:00;10942.65;144.34;regular;None
CASE_1807;Close Case;system_auto;2026-03-21 00:19:38;10184.93;136.93;regular;None
CASE_2434;Approve Loan;manager_tom;2026-03-21 00:26:07;18220.39;234.12;regular;None
CASE_2596;Submit Application;customer_679;2026-03-21 00:37:00;2722.75;70.67;regular;None
CASE_2314;Approve Loan;manager_tom;2026-03-21 00:47:32;6565.77;103.8;regular;None
CASE_2063;Approve Loan;manager_tom;2026-03-21 00:49:57;3568.97;109.03;regular;None
CASE_2723;Verify Documents;clerk_john;2026-03-21 01:16:58;3121.76;74.3;regular;None
CASE_2400;Disburse Funds;finance_jane;2026-03-21 01:30:47;1436.26;61.55;regular;None
CASE_1410;Submit Application;customer_913;2026-03-21 01:36:00;2407.5;58.83;regular;None
CASE_1988;Approve Loan;manager_tom;2026-03-21 01:36:23;4197.97;89.78;regular;None
CASE_2072;Assess Risk;underwriter_mary;2026-03-21 01:46:26;1700.06;63.38;regular;None
CASE_1249;Verify Documents;clerk_sarah;2026-03-21 02:01:16;3120.7;86.08;regular;None
CASE_2080;Close Case;system_auto;2026-03-21 02:17:51;4579.78;122.96;regular;None
CASE_2723;Assess Risk;underwriter_mary;2026-03-21 02:19:02;3121.76;74.3;regular;None
CASE_2872;Disburse Funds;finance_bob;2026-03-21 02:41:15;1611.66;63.98;regular;None
CASE_2277;Verify Documents;clerk_sarah;2026-03-21 02:43:27;7266.24;130.59;deviant;temporal
CASE_1988;Disburse Funds;finance_bob;2026-03-21 03:13:46;4197.97;89.78;regular;None
CASE_1666;Verify Documents;clerk_john;2026-03-21 03:14:34;9551.51;142.68;regular;None
CASE_1875;Close Case;system_auto;2026-03-21 03:15:30;5165.84;107.33;regular;None
CASE_2258;Close Case;system_auto;2026-03-21 03:25:27;4872.81;93.0;regular;None
CASE_2512;Assess Risk;underwriter_mary;2026-03-21 03:42:49;4469.33;105.82;deviant;control-flow
CASE_2932;Verify Documents;clerk_dave;2026-03-21 03:50:31;15591.16;201.03;regular;None
CASE_1603;Assess Risk;underwriter_mary;2026-03-21 04:15:04;1293.91;57.43;regular;None
CASE_2036;Assess Risk;underwriter_paul;2026-03-21 04:22:04;12040.79;160.76;regular;None
CASE_1410;Verify Documents;clerk_dave;2026-03-21 04:52:42;2407.5;58.83;regular;None
CASE_2434;Disburse Funds;finance_bob;2026-03-21 05:06:44;18220.39;234.12;regular;None
CASE_2183;Approve Loan;manager_alice;2026-03-21 05:09:53;2295.38;71.16;regular;None
CASE_1116;Close Case;system_auto;2026-03-21 05:22:48;9286.87;145.91;deviant;resource
CASE_1114;Submit Application;customer_980;2026-03-21 05:28:00;6970.37;110.11;regular;None
CASE_2136;Assess Risk;underwriter_mary;2026-03-21 05:31:09;8777.89;136.18;regular;None
CASE_1028;Verify Documents;clerk_dave;2026-03-21 06:03:48;1759.49;73.42;regular;None
CASE_2314;Disburse Funds;finance_bob;2026-03-21 06:12:59;6565.77;103.8;regular;None
CASE_2072;Approve Loan;manager_alice;2026-03-21 06:13:19;1700.06;63.38;regular;None
CASE_2317;Assess Risk;underwriter_mary;2026-03-21 06:36:59;2617.02;70.89;regular;None
CASE_1633;Disburse Funds;finance_jane;2026-03-21 06:45:31;1640.35;63.79;regular;None
CASE_1603;Approve Loan;manager_tom;2026-03-21 06:45:51;1293.91;57.43;regular;None
CASE_1410;Assess Risk;underwriter_paul;2026-03-21 06:46:08;2407.5;58.83;regular;None
CASE_2848;Approve Loan;underwriter_mary;2026-03-21 06:59:01;1571.7;91.26;deviant;resource
CASE_1816;Verify Documents;clerk_sarah;2026-03-21 07:00:25;1522.24;78.1;regular;None
CASE_2872;Close Case;system_auto;2026-03-21 07:13:53;1611.66;63.98;regular;None
CASE_1195;Assess Risk;underwriter_mary;2026-03-21 07:18:14;4161.77;91.57;regular;None
CASE_2063;Disburse Funds;finance_jane;2026-03-21 07:19:45;3568.97;109.03;regular;None
CASE_2352;Verify Documents;clerk_dave;2026-03-21 07:29:20;2111.16;74.7;regular;None
CASE_2583;Verify Documents;clerk_dave;2026-03-21 07:30:49;8990.82;129.95;regular;None
CASE_2391;Assess Risk;underwriter_paul;2026-03-21 07:32:03;4497.16;73.57;regular;None
CASE_2706;Submit Application;customer_534;2026-03-21 07:33:00;5071.38;100.86;regular;None
CASE_1037;Submit Application;customer_345;2026-03-21 07:37:00;7245.63;121.7;regular;None
CASE_1518;Approve Loan;manager_alice;2026-03-21 07:37:04;6915.66;130.38;deviant;temporal
CASE_2036;Approve Loan;manager_tom;2026-03-21 07:49:48;12040.79;160.76;regular;None
CASE_1666;Assess Risk;underwriter_lucas;2026-03-21 08:05:23;9551.51;142.68;regular;None
CASE_1283;Disburse Funds;finance_bob;2026-03-21 08:31:44;1875.82;62.5;deviant;mixed
CASE_2706;Verify Documents;clerk_john;2026-03-21 08:35:45;5071.38;100.86;regular;None
CASE_1114;Verify Documents;clerk_john;2026-03-21 08:51:22;6970.37;110.11;regular;None
CASE_1032;Verify Documents;clerk_john;2026-03-21 09:00:39;10942.65;144.34;regular;None
CASE_1249;Assess Risk;underwriter_lucas;2026-03-21 09:05:40;3120.7;86.08;regular;None
CASE_2136;Approve Loan;manager_alice;2026-03-21 09:10:54;8777.89;136.18;regular;None
CASE_2277;Assess Risk;underwriter_mary;2026-03-21 09:16:01;7266.24;130.59;deviant;temporal
CASE_1372;Approve Loan;manager_alice;2026-03-21 09:20:54;10894.75;157.45;regular;None
CASE_2256;Assess Risk;underwriter_lucas;2026-03-21 09:27:01;8372.85;124.21;deviant;control-flow
CASE_1518;Disburse Funds;finance_jane;2026-03-21 09:33:01;6915.66;130.38;deviant;temporal
CASE_1186;Submit Application;customer_149;2026-03-21 09:38:00;1439.28;60.06;regular;None
CASE_2191;Submit Application;customer_266;2026-03-21 10:04:00;1794.76;82.08;regular;None
CASE_1283;Close Case;system_auto;2026-03-21 10:08:43;1875.82;62.5;deviant;mixed
CASE_2326;Submit Application;customer_936;2026-03-21 10:32:00;6346.57;114.34;regular;None
CASE_1603;Disburse Funds;finance_bob;2026-03-21 11:01:37;1293.91;57.43;regular;None
CASE_2434;Close Case;system_auto;2026-03-21 11:03:15;18220.39;234.12;regular;None
CASE_1666;Approve Loan;manager_tom;2026-03-21 11:08:14;9551.51;142.68;regular;None
CASE_2277;Approve Loan;manager_alice;2026-03-21 11:09:37;7266.24;130.59;deviant;temporal
CASE_1037;Verify Documents;clerk_dave;2026-03-21 11:17:01;7245.63;121.7;regular;None
CASE_1560;Submit Application;customer_629;2026-03-21 11:21:00;7260.34;116.81;deviant;resource
CASE_1114;Assess Risk;underwriter_mary;2026-03-21 11:23:47;6970.37;110.11;regular;None
CASE_2596;Verify Documents;clerk_john;2026-03-21 11:25:07;2722.75;70.67;regular;None
CASE_2072;Disburse Funds;finance_bob;2026-03-21 11:26:51;1700.06;63.38;regular;None
CASE_2063;Close Case;system_auto;2026-03-21 11:46:39;3568.97;109.03;regular;None
CASE_2932;Assess Risk;underwriter_mary;2026-03-21 12:07:23;15591.16;201.03;regular;None
CASE_2848;Disburse Funds;finance_bob;2026-03-21 12:08:53;1571.7;91.26;deviant;resource
CASE_1666;Disburse Funds;finance_jane;2026-03-21 12:14:05;9551.51;142.68;regular;None
CASE_2723;Approve Loan;manager_tom;2026-03-21 12:20:21;3121.76;74.3;regular;None
CASE_2191;Verify Documents;clerk_john;2026-03-21 12:40:14;1794.76;82.08;regular;None
CASE_1816;Assess Risk;underwriter_mary;2026-03-21 12:53:28;1522.24;78.1;regular;None
CASE_2512;Disburse Funds;finance_bob;2026-03-21 13:18:50;4469.33;105.82;deviant;control-flow
CASE_2400;Close Case;system_auto;2026-03-21 13:26:25;1436.26;61.55;regular;None
CASE_1195;Approve Loan;manager_tom;2026-03-21 13:37:04;4161.77;91.57;regular;None
CASE_1988;Close Case;system_auto;2026-03-21 13:44:47;4197.97;89.78;regular;None
CASE_2389;Submit Application;customer_503;2026-03-21 13:58:00;4522.4;81.59;regular;None
CASE_1518;Close Case;system_auto;2026-03-21 14:58:06;6915.66;130.38;deviant;temporal
CASE_2706;Assess Risk;underwriter_mary;2026-03-21 15:03:34;5071.38;100.86;regular;None
CASE_2183;Disburse Funds;finance_jane;2026-03-21 15:08:55;2295.38;71.16;regular;None
CASE_2583;Assess Risk;underwriter_lucas;2026-03-21 15:13:02;8990.82;129.95;regular;None
CASE_1633;Close Case;system_auto;2026-03-21 15:14:19;1640.35;63.79;regular;None
CASE_1249;Approve Loan;manager_tom;2026-03-21 15:24:05;3120.7;86.08;regular;None
CASE_2512;Close Case;system_auto;2026-03-21 15:44:07;4469.33;105.82;deviant;control-flow
CASE_2036;Disburse Funds;finance_bob;2026-03-21 15:50:17;12040.79;160.76;regular;None
CASE_1195;Disburse Funds;finance_jane;2026-03-21 15:51:36;4161.77;91.57;regular;None
CASE_1410;Approve Loan;manager_alice;2026-03-21 15:51:45;2407.5;58.83;regular;None
CASE_1560;Verify Documents;clerk_sarah;2026-03-21 15:57:36;7260.34;116.81;deviant;resource
CASE_1816;Approve Loan;manager_alice;2026-03-21 16:09:15;1522.24;78.1;regular;None
CASE_1603;Close Case;system_auto;2026-03-21 16:09:36;1293.91;57.43;regular;None
CASE_2596;Assess Risk;underwriter_mary;2026-03-21 16:11:47;2722.75;70.67;regular;None
CASE_1028;Assess Risk;underwriter_lucas;2026-03-21 16:19:55;1759.49;73.42;regular;None
CASE_2317;Approve Loan;manager_tom;2026-03-21 16:33:11;2617.02;70.89;regular;None
CASE_2848;Close Case;system_auto;2026-03-21 16:50:10;1571.7;91.26;deviant;resource
CASE_2932;Approve Loan;manager_tom;2026-03-21 17:01:44;15591.16;201.03;regular;None
CASE_2256;Disburse Funds;finance_jane;2026-03-21 17:28:57;8372.85;124.21;deviant;control-flow
CASE_2314;Close Case;system_auto;2026-03-21 17:30:12;6565.77;103.8;regular;None
CASE_1372;Disburse Funds;finance_jane;2026-03-21 17:35:56;10894.75;157.45;regular;None
CASE_1032;Assess Risk;underwriter_lucas;2026-03-21 17:46:27;10942.65;144.34;regular;None
CASE_1186;Verify Documents;clerk_dave;2026-03-21 17:54:54;1439.28;60.06;regular;None
CASE_2352;Assess Risk;underwriter_lucas;2026-03-21 18:32:43;2111.16;74.7;regular;None
CASE_1666;Close Case;system_auto;2026-03-21 18:38:51;9551.51;142.68;regular;None
CASE_1114;Approve Loan;manager_tom;2026-03-21 18:52:54;6970.37;110.11;regular;None
CASE_2834;Submit Application;customer_514;2026-03-21 18:54:00;11342.25;157.8;regular;None
CASE_1560;Assess Risk;underwriter_mary;2026-03-21 19:04:38;7260.34;116.81;deviant;resource
CASE_2583;Approve Loan;manager_alice;2026-03-21 19:16:18;8990.82;129.95;regular;None
CASE_2072;Close Case;system_auto;2026-03-21 19:18:26;1700.06;63.38;regular;None
CASE_2191;Assess Risk;underwriter_lucas;2026-03-21 19:24:48;1794.76;82.08;regular;None
CASE_2391;Approve Loan;manager_alice;2026-03-21 19:28:33;4497.16;73.57;regular;None
CASE_2256;Close Case;system_auto;2026-03-21 19:40:48;8372.85;124.21;deviant;control-flow
CASE_2454;Submit Application;customer_937;2026-03-21 19:58:00;12055.02;174.11;deviant;resource
CASE_2136;Disburse Funds;finance_bob;2026-03-21 19:59:32;8777.89;136.18;regular;None
CASE_2326;Verify Documents;clerk_dave;2026-03-21 20:03:50;6346.57;114.34;regular;None
CASE_1560;Approve Loan;clerk_sarah;2026-03-21 20:12:45;7260.34;116.81;deviant;resource
CASE_2183;Close Case;system_auto;2026-03-21 20:29:30;2295.38;71.16;regular;None
CASE_2834;Verify Documents;clerk_john;2026-03-21 20:57:58;11342.25;157.8;regular;None
CASE_1028;Approve Loan;manager_tom;2026-03-21 21:01:55;1759.49;73.42;regular;None
CASE_1032;Approve Loan;manager_tom;2026-03-21 21:03:18;10942.65;144.34;regular;None
CASE_2277;Disburse Funds;finance_jane;2026-03-21 21:07:04;7266.24;130.59;deviant;temporal
CASE_1195;Close Case;system_auto;2026-03-21 21:42:27;4161.77;91.57;regular;None
CASE_2389;Verify Documents;clerk_sarah;2026-03-21 21:51:32;4522.4;81.59;regular;None
CASE_2932;Disburse Funds;finance_bob;2026-03-21 22:03:19;15591.16;201.03;regular;None
CASE_1037;Assess Risk;underwriter_mary;2026-03-21 22:14:26;7245.63;121.7;regular;None
CASE_1410;Disburse Funds;finance_jane;2026-03-21 22:31:28;2407.5;58.83;regular;None
CASE_1249;Disburse Funds;finance_jane;2026-03-21 22:33:06;3120.7;86.08;regular;None
CASE_2723;Disburse Funds;finance_jane;2026-03-21 23:22:20;3121.76;74.3;regular;None
CASE_1114;Disburse Funds;finance_jane;2026-03-21 23:44:55;6970.37;110.11;regular;None
CASE_2596;Approve Loan;manager_tom;2026-03-21 23:49:20;2722.75;70.67;regular;None
CASE_2706;Approve Loan;manager_tom;2026-03-21 23:54:29;5071.38;100.86;regular;None
CASE_2136;Close Case;system_auto;2026-03-22 00:03:59;8777.89;136.18;regular;None
CASE_1816;Disburse Funds;finance_bob;2026-03-22 00:24:48;1522.24;78.1;regular;None
CASE_1948;Submit Application;customer_976;2026-03-22 00:28:00;2507.46;77.8;regular;None
CASE_2352;Approve Loan;manager_tom;2026-03-22 00:30:41;2111.16;74.7;regular;None
CASE_2706;Disburse Funds;finance_bob;2026-03-22 01:29:23;5071.38;100.86;regular;None
CASE_2191;Approve Loan;manager_tom;2026-03-22 02:17:47;1794.76;82.08;regular;None
CASE_1249;Close Case;system_auto;2026-03-22 02:20:35;3120.7;86.08;regular;None
CASE_2723;Close Case;system_auto;2026-03-22 03:13:39;3121.76;74.3;regular;None
CASE_2834;Assess Risk;underwriter_paul;2026-03-22 03:25:28;11342.25;157.8;regular;None
CASE_2036;Close Case;system_auto;2026-03-22 03:25:53;12040.79;160.76;regular;None
CASE_2583;Disburse Funds;finance_bob;2026-03-22 03:26:25;8990.82;129.95;regular;None
CASE_1372;Close Case;system_auto;2026-03-22 03:29:07;10894.75;157.45;regular;None
CASE_1186;Assess Risk;underwriter_mary;2026-03-22 04:06:44;1439.28;60.06;regular;None
CASE_2391;Disburse Funds;finance_jane;2026-03-22 04:08:34;4497.16;73.57;regular;None
CASE_1114;Close Case;system_auto;2026-03-22 04:12:29;6970.37;110.11;regular;None
CASE_2317;Disburse Funds;finance_bob;2026-03-22 04:23:32;2617.02;70.89;regular;None
CASE_1948;Verify Documents;clerk_john;2026-03-22 04:28:48;2507.46;77.8;regular;None
CASE_2706;Close Case;system_auto;2026-03-22 04:43:08;5071.38;100.86;regular;None
CASE_2389;Assess Risk;underwriter_lucas;2026-03-22 04:51:51;4522.4;81.59;regular;None
CASE_1560;Disburse Funds;finance_bob;2026-03-22 05:03:32;7260.34;116.81;deviant;resource
CASE_2326;Assess Risk;underwriter_paul;2026-03-22 05:13:29;6346.57;114.34;regular;None
CASE_2583;Close Case;system_auto;2026-03-22 05:39:37;8990.82;129.95;regular;None
CASE_2932;Close Case;system_auto;2026-03-22 05:40:15;15591.16;201.03;regular;None
CASE_1028;Disburse Funds;finance_jane;2026-03-22 05:49:41;1759.49;73.42;regular;None
CASE_2718;Submit Application;customer_351;2026-03-22 06:07:00;13329.09;189.84;regular;None
CASE_2874;Submit Application;customer_329;2026-03-22 06:10:00;6389.5;133.82;regular;None
CASE_1037;Approve Loan;manager_alice;2026-03-22 06:15:29;7245.63;121.7;regular;None
CASE_1208;Submit Application;customer_803;2026-03-22 06:18:00;2624.37;74.67;regular;None
CASE_2834;Approve Loan;manager_alice;2026-03-22 06:35:07;11342.25;157.8;regular;None
CASE_2317;Close Case;system_auto;2026-03-22 06:53:23;2617.02;70.89;regular;None
CASE_2944;Submit Application;customer_196;2026-03-22 07:01:00;2894.34;65.01;regular;None
CASE_2342;Submit Application;customer_557;2026-03-22 07:02:00;3546.1;81.61;regular;None
CASE_2454;Verify Documents;clerk_sarah;2026-03-22 07:05:08;12055.02;174.11;deviant;resource
CASE_1313;Submit Application;customer_811;2026-03-22 07:09:00;4701.88;107.37;regular;None
CASE_2277;Close Case;system_auto;2026-03-22 07:10:37;7266.24;130.59;deviant;temporal
CASE_2596;Disburse Funds;finance_bob;2026-03-22 07:44:00;2722.75;70.67;regular;None
CASE_1948;Assess Risk;underwriter_paul;2026-03-22 08:09:17;2507.46;77.8;regular;None
CASE_1846;Submit Application;customer_240;2026-03-22 08:15:00;10156.73;163.55;regular;None
CASE_1037;Disburse Funds;finance_jane;2026-03-22 08:21:37;7245.63;121.7;regular;None
CASE_2834;Disburse Funds;finance_jane;2026-03-22 08:23:29;11342.25;157.8;regular;None
CASE_1816;Close Case;system_auto;2026-03-22 08:40:40;1522.24;78.1;regular;None
CASE_1528;Disburse Funds;finance_bob;2026-03-22 08:42:57;10988.69;164.94;deviant;mixed
CASE_1032;Disburse Funds;finance_jane;2026-03-22 09:02:04;10942.65;144.34;regular;None
CASE_1410;Close Case;system_auto;2026-03-22 09:17:32;2407.5;58.83;regular;None
CASE_2342;Verify Documents;clerk_sarah;2026-03-22 09:31:45;3546.1;81.61;regular;None
CASE_2834;Close Case;system_auto;2026-03-22 10:04:28;11342.25;157.8;regular;None
CASE_1862;Submit Application;customer_674;2026-03-22 10:06:00;16688.16;207.12;regular;None
CASE_1232;Submit Application;customer_177;2026-03-22 10:46:00;5013.77;110.4;regular;None
CASE_2454;Assess Risk;underwriter_mary;2026-03-22 11:02:03;12055.02;174.11;deviant;resource
CASE_1208;Verify Documents;clerk_dave;2026-03-22 11:05:53;2624.37;74.67;regular;None
CASE_2352;Disburse Funds;finance_jane;2026-03-22 11:20:06;2111.16;74.7;regular;None
CASE_1028;Close Case;system_auto;2026-03-22 12:03:07;1759.49;73.42;regular;None
CASE_2101;Submit Application;customer_449;2026-03-22 12:38:00;4343.52;95.55;regular;None
CASE_1186;Approve Loan;manager_tom;2026-03-22 12:41:58;1439.28;60.06;regular;None
CASE_1862;Verify Documents;clerk_sarah;2026-03-22 12:57:42;16688.16;207.12;regular;None
CASE_2389;Approve Loan;manager_alice;2026-03-22 13:09:32;4522.4;81.59;regular;None
CASE_2944;Verify Documents;clerk_sarah;2026-03-22 13:14:04;2894.34;65.01;regular;None
CASE_2718;Verify Documents;clerk_sarah;2026-03-22 13:28:31;13329.09;189.84;regular;None
CASE_1208;Assess Risk;underwriter_lucas;2026-03-22 13:33:27;2624.37;74.67;regular;None
CASE_2191;Disburse Funds;finance_jane;2026-03-22 14:11:55;1794.76;82.08;regular;None
CASE_2032;Submit Application;customer_773;2026-03-22 14:21:00;3319.49;99.05;regular;None
CASE_2608;Submit Application;customer_481;2026-03-22 14:27:00;1257.75;63.14;regular;None
CASE_2391;Close Case;system_auto;2026-03-22 14:55:24;4497.16;73.57;regular;None
CASE_1834;Submit Application;customer_284;2026-03-22 14:57:00;6642.29;110.18;regular;None
CASE_1528;Close Case;system_auto;2026-03-22 15:02:53;10988.69;164.94;deviant;mixed
CASE_2874;Verify Documents;clerk_sarah;2026-03-22 15:05:48;6389.5;133.82;regular;None
CASE_2191;Close Case;system_auto;2026-03-22 15:31:35;1794.76;82.08;regular;None
CASE_1846;Verify Documents;clerk_john;2026-03-22 15:41:59;10156.73;163.55;regular;None
CASE_1032;Close Case;system_auto;2026-03-22 15:48:53;10942.65;144.34;regular;None
CASE_1313;Verify Documents;clerk_john;2026-03-22 15:50:10;4701.88;107.37;regular;None
CASE_1560;Close Case;system_auto;2026-03-22 16:00:25;7260.34;116.81;deviant;resource
CASE_2326;Approve Loan;manager_alice;2026-03-22 16:07:16;6346.57;114.34;regular;None
CASE_1739;Submit Application;customer_666;2026-03-22 16:53:00;27359.66;322.97;regular;None
CASE_1948;Approve Loan;manager_tom;2026-03-22 17:06:22;2507.46;77.8;regular;None
CASE_2596;Close Case;system_auto;2026-03-22 17:08:14;2722.75;70.67;regular;None
CASE_1037;Close Case;system_auto;2026-03-22 17:15:04;7245.63;121.7;regular;None
CASE_2342;Assess Risk;underwriter_lucas;2026-03-22 17:48:29;3546.1;81.61;regular;None
CASE_1186;Disburse Funds;finance_bob;2026-03-22 18:35:13;1439.28;60.06;regular;None
CASE_1556;Submit Application;customer_356;2026-03-22 18:53:00;1916.51;71.92;regular;None
CASE_1473;Submit Application;customer_931;2026-03-22 18:56:00;5338.53;112.76;regular;None
CASE_2352;Close Case;system_auto;2026-03-22 19:11:13;2111.16;74.7;regular;None
CASE_2454;Approve Loan;clerk_sarah;2026-03-22 19:32:33;12055.02;174.11;deviant;resource
CASE_2101;Verify Documents;clerk_dave;2026-03-22 19:34:32;4343.52;95.55;regular;None
CASE_1739;Verify Documents;clerk_sarah;2026-03-22 19:37:58;27359.66;322.97;regular;None
CASE_1306;Submit Application;customer_412;2026-03-22 20:03:00;3145.22;83.15;regular;None
CASE_1862;Assess Risk;underwriter_mary;2026-03-22 20:29:21;16688.16;207.12;regular;None
CASE_2217;Submit Application;customer_962;2026-03-22 20:42:00;7335.12;110.92;regular;None
CASE_2929;Submit Application;customer_895;2026-03-22 20:52:00;1249.6;63.18;regular;None
CASE_1313;Assess Risk;underwriter_lucas;2026-03-22 20:58:44;4701.88;107.37;regular;None
CASE_2944;Assess Risk;underwriter_paul;2026-03-22 20:59:29;2894.34;65.01;regular;None
CASE_2692;Submit Application;customer_459;2026-03-22 21:04:00;3703.56;89.7;regular;None
CASE_1232;Verify Documents;clerk_dave;2026-03-22 21:34:47;5013.77;110.4;regular;None
CASE_1208;Approve Loan;manager_alice;2026-03-22 21:42:30;2624.37;74.67;regular;None
CASE_2389;Disburse Funds;finance_jane;2026-03-22 21:50:48;4522.4;81.59;regular;None
